,domain,latency1,latency2,latency3,latency4
37,KAIVO4F8LH6ZDHA3HJKROOU6Q24Z4XV6C555ZWN69D6WVBSSR2.ans1.tld1,5.63788414001,1.95908546448,1.92999839783,1.91712379456
38,EEVSDYEW3W5JKZPMIYUGAQN9EYUES2CLJPCGKSDATMOJ1IP8SY.ans1.tld1,5.11717796326,1.88994407654,1.80816650391,1.83606147766
39,SL2GNHDF8B9HHFLV70GVMI00FEOQ3AGTWMTVXMQV54NL71AQ5M.ans1.tld1,4.69398498535,1.8298625946,1.80697441101,1.89113616943
40,R60R6OM5NK2PPY5VMUGIC9YPPACRQ178OWOLYCJ7VYIO0IO27G.ans1.tld1,4.80198860168,1.8138885498,1.80387496948,1.89304351807
41,8O7PSYHKSH0DHQDQO55F5H7W5C7I1U44G2Z4EP3KKQKRZ16DOI.ans1.tld1,5.6779384613,1.79409980774,1.85418128967,1.86204910278
42,0UD7Y5AA2LZXGA849BYK7PEQKHANVKBJ6BOACKTOGYZQVVEIW5.ans1.tld1,4.83894348145,1.89590454102,1.81102752686,1.87611579895
43,2IAIHC4GC714W391438ONIE5KPGC5UCEPB6EOE9JFMES66T6R1.ans1.tld1,4.75311279297,1.90997123718,1.84297561646,1.88183784485
44,R0R0TB31U8D1XWDO0109XQDP8G5SHLXJQO0WIL2FV798NFR1LQ.ans1.tld1,4.80604171753,1.82199478149,2.21991539001,1.88302993774
45,L5UGX9UEDT7W0DRJS900Z61SAECT8MJIA2FGU09WIK7C5Q9WUJ.ans1.tld1,4.81986999512,1.8949508667,1.81317329407,1.82890892029
46,LH05GLJIUD5JFKO7XCR7PZMF7UE8YEJUT8PTQIG33I76WTA96M.ans1.tld1,5.15294075012,1.88612937927,1.79290771484,1.87516212463
47,4RJHDKTCD0DXZOKQS3NII1T9HBJ8JFNS3MXWI3LXF0M8C0OPKB.ans1.tld1,5.27906417847,1.85680389404,1.8150806427,1.89614295959
48,M4J218X68FPH1WGLJL38D8K54ZDK1EID3EVYJKK1H7TYDGYNW8.ans1.tld1,4.75192070007,1.9109249115,1.83415412903,1.8789768219
49,V5ASU73GDZY6WAVGMTQ95I79ZIHH29O0ISE47GDUWI6263HOD2.ans1.tld1,4.92000579834,1.84202194214,1.82604789734,2.0751953125
50,2O7G92Q42O9F8Y4XDVH5WKQNW7HF8SMDXGDOUZ65VIETSW5FGW.ans1.tld1,4.95600700378,1.90401077271,1.80220603943,1.80387496948
51,L828C1BIBCLZ8S8A3X6K37YQ8A3PX8L3G0RCY06TEPDK5V7ZV3.ans1.tld1,4.83107566833,1.88493728638,1.80697441101,1.82199478149
52,KMNN75TGZGMW5H3VAJ73HAMAPX0C61ILGRP7QJF1SA46QLHE06.ans1.tld1,4.90403175354,1.88112258911,1.9199848175,1.79195404053
53,AA24T2K6R40RLWKZTG475YKBBNPXEJEYYMAM3ZRD3MOKOVZQSI.ans1.tld1,4.84490394592,1.83320045471,1.81317329407,1.72901153564
54,WFNNZOYUAIBXBEM7C7U9C4F8L7IAIGYMG3LQ7UL3RA3N5PPCO6.ans1.tld1,4.89091873169,1.83081626892,1.73592567444,1.8310546875
55,O8UZUSJULPKIIP7V7JAK93GOR8XXT7PT7BQ9OR6LJ4XFKCAGEW.ans1.tld1,4.9090385437,1.95693969727,1.76596641541,1.78718566895
56,PP3AU8FHN13STYR4Q4TSP1003448XJ60JQDBRV065QCRVB4NSV.ans1.tld1,4.77504730225,1.92213058472,1.80697441101,1.86204910278
57,EXCQXX3IAFZZ8UCMWH0P7NY72DHX3GPIKGE70HV1O1YC57RICX.ans1.tld1,4.97698783875,1.94501876831,1.82008743286,1.85894966125
58,T6OWZKJ22JX1626ABUGJ1Z72SQIL6IHP38CR3G0HWU2LCX1UQE.ans1.tld1,4.84204292297,1.86705589294,1.8150806427,1.8470287323
59,HHX2X03IR3XKIE7LLYB6IUQSLW9IGO15D702254KJMK69O6RMA.ans1.tld1,4.87208366394,1.89709663391,1.77597999573,1.77407264709
60,N8DAXWDVV1BH9069FAA3FR19179K9S7JHLPH68KAVZDG18BY02.ans1.tld1,4.78720664978,1.82414054871,1.84202194214,1.87492370605
61,9UVWHZV0G0YWXMRLCTLXKUXBFN5ARW48MCHXS4V8Y3RQ7NRU0V.ans1.tld1,4.85610961914,2.01487541199,1.84488296509,1.8138885498
