,domain,latency1,latency2,latency3,latency4
59,YI38SARG5X3OZ3VLJ4Y3N4DMMZMICBVYPUB20N40D2PVORZROP.askjd,4.34517860413,1.78503990173,1.91402435303,1.85680389404
60,ELIQPTNCIZVXEM8EB0IIWT5VO8AFLNX9FYQ68B2YZPJUJ7RFVK.askjd,4.3351650238,1.7991065979,1.84607505798,1.77001953125
61,X2605AXWLDA8WVDSC5DYB56XQWC7ZV4FTNNMOTC0HSNPRXPA7C.askjd,4.19306755066,1.83820724487,1.83916091919,1.77717208862
62,RTJDBYSFEBS31BZOJNIASZGH22FUTDODEW0ZXV2JGVFK3R8JLU.askjd,4.39310073853,1.80411338806,1.79815292358,1.80196762085
63,SPOEREW16HKJ20R7BBXQX44Y1NKH5OE3V754HQPQN6TN88E0PD.askjd,4.41288948059,1.83987617493,1.80792808533,1.78503990173
64,ONDEBVJJN5XZMOALHLFCLH45WA1T3AZ903JB440PWX5A83JYFN.askjd,4.28414344788,1.797914505,1.8470287323,1.87587738037
65,SULLZSV6ZRPYT2URHACZSO0M98AK2EP2MQ3MV9XNMZSF6TIJ81.askjd,4.56213951111,1.76692008972,1.88899040222,1.82104110718
66,YXZHQHBW3M264IG4SZ7R651S4ZK2MV0V57O0E55S8OEP72PTED.askjd,4.1491985321,1.81293487549,1.85108184814,1.80387496948
67,I9L4N9DJY662LAXDU7XRYKM4BSKSFELE646ZSGM89XYW8GL4RN.askjd,4.35900688171,1.88302993774,1.82580947876,1.7728805542
68,LBMQT6B95S9GZFEDZQA0S36O83LGAIYYF3TIX25MRZ5M4EY758.askjd,4.50706481934,1.88708305359,1.84106826782,1.83010101318
69,ZIGF3ETQT65PSSOMYR8W73SLYHZLOAG422SB5ZDZP1B1ICTWOM.askjd,4.27889823914,1.80506706238,1.78599357605,1.93905830383
70,4JO52YK25XODM55U54YRY0A24YJR6L5OO6L51VKLPH178PPT9V.askjd,4.34803962708,1.83701515198,1.68609619141,1.79409980774
